,relmf,relmf,relmf,relmf,relmf,relmf,relmf,relmf,relmf,relmf
DCG@3,0.05442179864099073,0.051038207281877,0.0495781091604654,0.055825883508400655,0.0505805649652095,0.04824391265531975,0.05226077343820572,0.050926687223549455,0.0588069389432904,0.0538346059020511
Recall@3,0.060127021651844345,0.05491012795977336,0.054564899245750316,0.061411309992870276,0.055652182070621795,0.05246725955945813,0.058071597433299565,0.0567253930729108,0.06537393523209126,0.05837648692258621
MAP@3,0.0407548125633232,0.039259134176391854,0.03730268177667705,0.043534153876943475,0.038331019300286436,0.0362022652507286,0.04147700976897194,0.03966018111999199,0.04250253292806484,0.04376524447446433
DCG@5,0.06506454147427138,0.0626682371162636,0.0633462596263416,0.06956739750369478,0.06298365126530207,0.0613547492805796,0.06311066045362627,0.06506967635777336,0.07063445143272758,0.0657154909080702
Recall@5,0.08277327479455139,0.07994014784794926,0.08392904048932417,0.09089646891065331,0.08232391459341813,0.08025910915981836,0.08108934669218357,0.08696667792412473,0.09061409433749858,0.08398157529363202
MAP@5,0.047075030958009675,0.04604972669393473,0.04557292643876568,0.05151944413173727,0.045692927814677216,0.0438407788910153,0.04806379538944551,0.0480824014659712,0.04959656084656085,0.05092658261097977
DCG@8,0.08135954524449678,0.08009377944672694,0.07736400911115839,0.08354916504754721,0.07986353799373884,0.0784118242974759,0.07980400899449656,0.0795238703734976,0.08711856756774476,0.08107799948456704
Recall@8,0.12875248602198958,0.12892603850050657,0.12300273931479605,0.13004240309204848,0.1296061765919922,0.12772149048744794,0.1277674584412173,0.12728432586588614,0.1370163983639161,0.12723179106157828
MAP@8,0.05575267722008687,0.05513776202627098,0.053362813801643594,0.05913767759533549,0.05486150199507173,0.05308448096864172,0.05717811487610541,0.05644481656597496,0.05838342008723636,0.05920920154245045
