,bpr,bpr,bpr,bpr,bpr,bpr,bpr,bpr,bpr,bpr
DCG@3,0.11379883104660868,0.10396002891204889,0.11622948218334225,0.10825959816189254,0.10113900450340212,0.10308008352251058,0.09931188337894961,0.10457667489861966,0.10987181971474565,0.1165088690933377
Recall@3,0.12958128078817732,0.10978243021346469,0.1304529282977559,0.114475916803503,0.11062534209085932,0.11591269841269841,0.1108839627805145,0.11407361795292828,0.1169471811713191,0.12494526546250685
MAP@3,0.09575328407224959,0.08607553366174056,0.09190270935960591,0.09141899288451011,0.08644613209268381,0.08413587848932677,0.08235769020251778,0.0883187374566685,0.09223795840175149,0.10542442072614487
DCG@5,0.12425236993836182,0.12368759688423694,0.12917544925694915,0.12442592102898399,0.12343007088995496,0.12203913483303264,0.12701559502668225,0.12861617306799067,0.12849872725077827,0.1311021985820679
Recall@5,0.15275588396278053,0.15235769020251777,0.1576888341543514,0.14996852764094146,0.15857006020799125,0.15687465790914068,0.16929255610290092,0.16578270388615218,0.15744937055281882,0.15722359058565955
MAP@5,0.1043248494800219,0.09920744389709905,0.102148056923919,0.10163615216201423,0.10081216931216931,0.09634961685823755,0.09909934318555008,0.10367286991424922,0.10504556650246306,0.11502150611202333
DCG@8,0.14434112888711184,0.14757253976637713,0.15040010400121875,0.14766972945504783,0.13882155264612997,0.14034652336456768,0.14397442659048476,0.14734160807308752,0.15217539962531312,0.15181501963304447
Recall@8,0.208544061302682,0.21864532019704433,0.2167775041050903,0.214459496442255,0.20116447728516693,0.20757799671592772,0.21615900383141765,0.21826765188834155,0.22342501368363435,0.21414340448823205
MAP@8,0.11767950647692026,0.11357532514921677,0.11577062807881774,0.11537617451195037,0.11185149021294341,0.10750182774259129,0.10993045292829776,0.11569022858185418,0.11951275998905309,0.1281215334792921
