,bpr,bpr,bpr,bpr,bpr,bpr,bpr,bpr,bpr,bpr
DCG@3,0.047039096642160896,0.04833958900947804,0.04713764239243651,0.04754896968531579,0.04839931154954636,0.04974628194761734,0.0454023130910697,0.046879981950813956,0.04579207759011067,0.048281759153430116
Recall@3,0.05074514991181658,0.05372354497354498,0.05143033509700176,0.053030129335684885,0.053538359788359795,0.054797619047619046,0.050127865961199294,0.05146428571428571,0.05001984126984126,0.05360420340975896
MAP@3,0.03758722810111699,0.0385080099941211,0.03781459435626102,0.03711757789535567,0.03896531452087008,0.03924772192827748,0.03621428571428571,0.03791798941798942,0.0358151087595532,0.03837615128355869
DCG@5,0.05843352453751341,0.05744539926619011,0.057825145997753555,0.05784335181247337,0.058153321632847706,0.059636471794322236,0.056145411255223716,0.05708208211735235,0.056000453287591886,0.0583111442476604
Recall@5,0.07520282186948853,0.0732336860670194,0.07418944738389184,0.07526146384479718,0.07433862433862434,0.07590961199294534,0.07314109347442681,0.07321208112874779,0.07181599059376836,0.07511640211640212
MAP@5,0.04453888154027043,0.04427360376249265,0.04445827454438565,0.04364844944150499,0.04496172104644326,0.045423140799529686,0.04277015726043504,0.044225352733686066,0.04214042475014697,0.04469297961983147
DCG@8,0.06377410142315032,0.0633951703098925,0.06360501597512938,0.06329982209056607,0.06371222679167894,0.06447474995476658,0.062050770928105146,0.06326128958106234,0.062410794707914656,0.06380148903430935
Recall@8,0.0898395061728395,0.08937654320987654,0.08979320987654321,0.09017901234567902,0.08943827160493827,0.08900617283950617,0.08909876543209877,0.08985493827160494,0.08919135802469136,0.09008641975308643
MAP@8,0.04788781844013325,0.04790943072702331,0.04794346707818929,0.04698570203801685,0.048411701450127374,0.04859100774054479,0.04641737458357829,0.04798728199098569,0.0459438859494415,0.04813234126984127
