,bpr,bpr,bpr,bpr,bpr,bpr,bpr,bpr,bpr,bpr
DCG@3,0.10879493291404807,0.11943939153520224,0.10028146082380474,0.11269349137669162,0.11574921931774959,0.10072063559051816,0.10705878064926994,0.10892350706018933,0.10320400721577251,0.09062230854103198
Recall@3,0.11934181718664476,0.1330391351943076,0.11407361795292831,0.12175561029009305,0.12757936507936507,0.11246442255062945,0.12013683634373287,0.12031882868089765,0.11780925013683637,0.09865216201423098
MAP@3,0.09188035942346287,0.10032202152891807,0.08330436964057654,0.09246465061120232,0.09568463783981025,0.08560458857872652,0.08587301587301588,0.09208150884875023,0.08821496989600437,0.08196496989600438
DCG@5,0.1323198386097697,0.1380067783865629,0.12083773696361053,0.13413215828785402,0.13881882032913057,0.1208623099998692,0.12417113585557628,0.1347430898245595,0.11853942333857971,0.1237082641952888
Recall@5,0.16848385331143953,0.1723152709359606,0.1584072249589491,0.1684263820470717,0.17705117679255608,0.15506841817186645,0.1577599890530925,0.17564860426929393,0.1499781061850027,0.1705856595511768
MAP@5,0.1072210819193578,0.11216465973362524,0.09784528370735267,0.10642318919905126,0.11006367451195037,0.09895653165480751,0.09728762999452654,0.1081525269111476,0.09929939792008757,0.10369362342638205
DCG@8,0.14650772537698104,0.15827651047020153,0.14797808527513653,0.1556943721520758,0.16363229066987237,0.14759611047276322,0.14480670319048228,0.1502714786838173,0.14360429549766585,0.1406312232544561
Recall@8,0.20746715927750412,0.22828133552271482,0.23305692391899285,0.2294499178981938,0.24517378215654073,0.22877394636015322,0.21558839627805143,0.2189367816091954,0.22023535851122059,0.2176204159824849
MAP@8,0.1165676883780332,0.12565369327807752,0.11240763546798029,0.12074311257069877,0.12452539454479107,0.11544325852946541,0.11036895639481847,0.11869097792373655,0.11283906091172101,0.11434017515051997
