,dumf,dumf,dumf,dumf,dumf,dumf,dumf,dumf,dumf,dumf
DCG@3,0.046781819649821976,0.04313075300556856,0.04418165365369091,0.04566923670285686,0.04449483433007991,0.04366777739348372,0.04255659014235939,0.046334769091135854,0.04412495108886515,0.044734021146834745
Recall@3,0.052316137566137566,0.048323339212228096,0.04838815402704292,0.050039388594944154,0.050184450323339215,0.048467372134038796,0.0473994708994709,0.05122663139329806,0.04926058201058201,0.05019885361552028
MAP@3,0.03705121987066431,0.034000636880266506,0.034422104644326865,0.035850945522241814,0.034320767195767196,0.03353218694885362,0.032981261022927685,0.036604203409758965,0.03408568489124045,0.035592372134038805
DCG@5,0.05553901254294596,0.054900305334785814,0.0551471035168333,0.05590106547211263,0.053752721731475515,0.05534361753768257,0.054130540970553975,0.055876734413700314,0.05457110897254562,0.05613761513448605
Recall@5,0.07095487948265726,0.07364109347442681,0.07169973544973546,0.07188800705467373,0.06963800705467373,0.07324808935920046,0.0721626984126984,0.07159068195179306,0.07161331569664903,0.07438800705467372
MAP@5,0.04269536302175191,0.04093166274740349,0.04104634038800705,0.042095551636292375,0.040238675778953556,0.04056815108759553,0.03986732804232804,0.042367945326278654,0.04053209141681364,0.042503027630805414
DCG@8,0.062075843801814794,0.06076140908167103,0.061704393351162894,0.062230953087031284,0.060582021570152564,0.06106316616704534,0.060396977882867284,0.06195346100211873,0.061113978958238495,0.061582054746227605
Recall@8,0.08882098765432099,0.08974691358024692,0.08951543209876543,0.08910802469135802,0.08825,0.08904629629629629,0.08915432098765433,0.0882037037037037,0.0894074074074074,0.08924691358024692
MAP@8,0.04661122134038801,0.044583436213991766,0.045046438369586515,0.045974507642563195,0.04423100259651185,0.04406350308641976,0.04370120027434842,0.046244341563786005,0.04441872672937488,0.045846379580638835
