,bpr,bpr,bpr,bpr,bpr,bpr,bpr,bpr,bpr,bpr
DCG@3,0.11379883104660868,0.10396002891204889,0.11622948218334225,0.10825959816189254,0.10113900450340212,0.10293867729782533,0.09931188337894961,0.10457667489861966,0.10987181971474565,0.1165088690933377
Recall@3,0.12958128078817732,0.10978243021346469,0.1304529282977559,0.114475916803503,0.11062534209085932,0.11591269841269841,0.1108839627805145,0.11407361795292828,0.1169471811713191,0.12494526546250685
MAP@3,0.09575328407224959,0.08779967159277505,0.09190270935960591,0.09141899288451011,0.08644613209268381,0.08349730888523993,0.08235769020251778,0.09004287538770298,0.09223795840175149,0.10542442072614487
DCG@5,0.12433205205551884,0.12368759688423694,0.12917544925694915,0.1251684668187657,0.12343007088995496,0.12264027439812909,0.12701559502668225,0.12861617306799067,0.12775618146099657,0.1311021985820679
Recall@5,0.15275588396278053,0.15235769020251777,0.1576888341543514,0.15169266557197594,0.15857006020799125,0.15859879584017514,0.16929255610290092,0.16578270388615218,0.15572523262178434,0.15722359058565955
MAP@5,0.10443979200875753,0.10093158182813354,0.102148056923919,0.10198097974822112,0.10081216931216931,0.09605587484035759,0.09909934318555008,0.1053970078452837,0.10470073891625616,0.11502150611202333
DCG@8,0.14438137332534695,0.14751970249029692,0.14999067045281872,0.14763034511741369,0.13939626528980814,0.14028067533098387,0.14397442659048476,0.14734160807308752,0.15152512879053348,0.15185445731196634
Recall@8,0.208544061302682,0.21864532019704433,0.215628078817734,0.21411466885604813,0.2028886152162014,0.20757799671592772,0.21615900383141765,0.21826765188834155,0.22170087575259986,0.21414340448823205
MAP@8,0.11776366082831599,0.1152584121771314,0.1152780172413793,0.11521812853493887,0.11228252469570203,0.10692072940287226,0.10993045292829776,0.11741436651288867,0.11923977148330596,0.12815232165663198
