,ubpr,ubpr,ubpr,ubpr,ubpr,ubpr,ubpr,ubpr,ubpr,ubpr
DCG@3,0.10592998484740883,0.10773626768898632,0.11764566218686545,0.10747236711848132,0.1129653528813588,0.11836496214656689,0.10476365652846265,0.11071421291319307,0.11279459305565898,0.11371279735115222
Recall@3,0.11731116584564862,0.1165544608648057,0.12753147235905857,0.11499315818281336,0.12313902572523261,0.12458128078817733,0.11338943623426381,0.12438970990695129,0.12309250136836343,0.12427887246852765
MAP@3,0.09484332238642583,0.09169631454114212,0.10416324575807334,0.09133757525998905,0.09919950738916256,0.09896209633278599,0.08788815909505565,0.09556969531107462,0.09879652435686918,0.09708264915161466
DCG@5,0.1284980980293749,0.13991776855137575,0.13635361801789175,0.12965707612804475,0.12997633859494095,0.14188198013637027,0.12979454868116458,0.13445890583566697,0.12997254877368783,0.12911950541497352
Recall@5,0.1656910235358511,0.18571565407772303,0.1673152709359606,0.16202244116037218,0.16023672687465793,0.17623289545703338,0.16616174055829228,0.17474822112753147,0.1602750410509031,0.15851122058018607
MAP@5,0.11097235905856595,0.1126941251596424,0.11777018336070061,0.10786275314723591,0.11021531198686373,0.11304556650246303,0.10476090129538404,0.11147780970625797,0.11123029556650245,0.10844964422550629
DCG@8,0.14664906643180942,0.15573761781800824,0.15583430023385486,0.15847919433354887,0.1553732660114012,0.15694289196360317,0.1473278321537615,0.15805256481767976,0.14855829308271853,0.1444917395011017
Recall@8,0.21658045977011495,0.23007662835249043,0.22110700602079914,0.24274493705528186,0.23092090859332237,0.21862616310892172,0.21563765736179527,0.24064723590585657,0.211139846743295,0.20208264915161464
MAP@8,0.12383770395131231,0.12250089269424244,0.130660851122058,0.12461323207443896,0.12723677574478068,0.12388038222952016,0.11717679581411107,0.12613982393723772,0.12295062162796151,0.11860575168764823
