,expomf,expomf,expomf,expomf,expomf,expomf,expomf,expomf,expomf,expomf
DCG@3,0.09387275236901378,0.08814764531746096,0.09175552071941807,0.08654692018062428,0.08029778305966132,0.08054317228195165,0.09377235914484185,0.07913219971613362,0.08620928964037523,0.08566413069991845
Recall@3,0.09854269293924466,0.09634920634920635,0.10437602627257798,0.0905062944718117,0.08878215654077723,0.08537219485495347,0.10106185002736727,0.08705801860974273,0.09500273672687466,0.09280514504652436
MAP@3,0.0808223864258347,0.07687283342455756,0.08023809523809523,0.07362525086663016,0.06574575807334429,0.07183451924831236,0.07809888706440431,0.07010718846925744,0.07365079365079365,0.07243477467615399
DCG@5,0.11610716345891373,0.10503187086076926,0.10240734941649565,0.11408651255096516,0.10449196199100431,0.108084942372467,0.10933054048574582,0.09937796419093514,0.10427570323461301,0.10604618307848195
Recall@5,0.14691707717569785,0.1331102900930487,0.12778461959496443,0.14861795292829774,0.1412999452654625,0.14363163656267103,0.13584017515051997,0.12902025177887247,0.13495347564313082,0.13617542419266557
MAP@5,0.09440325670498084,0.08802164294836709,0.0873648056923919,0.09065480751687648,0.08136822660098521,0.08972039773763912,0.08857384601350118,0.08397295201605547,0.08547099069512862,0.08681777960226235
DCG@8,0.1373741102212429,0.12791004926709912,0.12288419462251714,0.13523625510944312,0.12312337611934493,0.1238679438242353,0.13228080489188807,0.12019481052604941,0.12150148271908573,0.12473208349993668
Recall@8,0.2068089764641489,0.1962151067323481,0.18573617952928298,0.20716338259441708,0.19378215654077724,0.18633552271483306,0.19920498084291186,0.18590859332238643,0.18311165845648605,0.1879392446633826
MAP@8,0.10810252951755416,0.10245606901764538,0.10055794693356268,0.10423102536033568,0.09294829541011806,0.09974981755154169,0.10353941701201554,0.09820091810670628,0.09646711040738135,0.09880602796674223
