,dubpr,dubpr,dubpr,dubpr,dubpr,dubpr,dubpr,dubpr,dubpr,dubpr
DCG@3,0.041779290390962676,0.041779290390962676,0.041779290390962676,0.041779290390962676,0.041779290390962676,0.041779290390962676,0.041779290390962676,0.041779290390962676,0.041779290390962676,0.041779290390962676
Recall@3,0.048628466358962806,0.048628466358962806,0.048628466358962806,0.048628466358962806,0.048628466358962806,0.048628466358962806,0.048628466358962806,0.048628466358962806,0.048628466358962806,0.048628466358962806
MAP@3,0.02980349481531514,0.02980349481531514,0.02980349481531514,0.02980349481531514,0.02980349481531514,0.02980349481531514,0.02980349481531514,0.02980349481531514,0.02980349481531514,0.02980349481531514
DCG@5,0.05516666118571561,0.05516666118571561,0.05516666118571561,0.05516666118571561,0.05516666118571561,0.05516666118571561,0.05516666118571561,0.05516666118571561,0.05516666118571561,0.05516666118571561
Recall@5,0.07777590153476678,0.07777590153476678,0.07777590153476678,0.07777590153476678,0.07777590153476678,0.07777590153476678,0.07777590153476678,0.07777590153476678,0.07777590153476678,0.07777590153476678
MAP@5,0.03751152325915919,0.03751152325915919,0.03751152325915919,0.03751152325915919,0.03751152325915919,0.03751152325915919,0.03751152325915919,0.03751152325915919,0.03751152325915919,0.03751152325915919
DCG@8,0.07405456092631656,0.07405456092631656,0.07405456092631656,0.07405456092631656,0.07405456092631656,0.07405456092631656,0.07405456092631656,0.07405456092631656,0.07405456092631656,0.07405456092631656
Recall@8,0.13036136440391757,0.13036136440391757,0.13036136440391757,0.13036136440391757,0.13036136440391757,0.13036136440391757,0.13036136440391757,0.13036136440391757,0.13036136440391757,0.13036136440391757
MAP@8,0.047522435622528496,0.047522435622528496,0.047522435622528496,0.047522435622528496,0.047522435622528496,0.047522435622528496,0.047522435622528496,0.047522435622528496,0.047522435622528496,0.047522435622528496
