,dumf,dumf,dumf,dumf,dumf,dumf,dumf,dumf,dumf,dumf
DCG@3,0.04497104300492555,0.04330452275192731,0.0432692172580267,0.04485697233320306,0.04344703882159221,0.0434703168029414,0.04218906029526938,0.04499190414213896,0.046127814954936584,0.04620279971466983
Recall@3,0.04996428571428571,0.04830687830687831,0.048795561434450324,0.050178277483833036,0.04841901822457378,0.048322310405643734,0.04624823633156966,0.05013095238095238,0.05129761904761905,0.05150132275132275
MAP@3,0.03565152851263962,0.032656158142269257,0.03268530766215951,0.03505670683911424,0.033736405055849496,0.03336089065255732,0.03297251616696061,0.03507539682539682,0.03590924456202234,0.03466233098177542
DCG@5,0.05488113954470213,0.05421318307829429,0.05459434573088084,0.05459965220347111,0.05421933115841678,0.05377595362180736,0.05280988551120767,0.05587807105578347,0.05534887301086194,0.056756748686495447
Recall@5,0.07113492063492063,0.07185920047031158,0.0730515873015873,0.07115343915343916,0.07144356261022929,0.07024294532627866,0.06899808935920047,0.07314417989417989,0.07124294532627866,0.07406393298059964
MAP@5,0.041724941211052316,0.03924351116990006,0.039648123652753275,0.040996529002547515,0.04023749265138154,0.039668253968253964,0.039368511169900054,0.04167751322751323,0.04156861405055849,0.04104366549088771
DCG@8,0.06130745148631118,0.06075010491519985,0.06054522166353015,0.061157599984153904,0.06057224539854402,0.06052558034075208,0.06016774569514999,0.061886599040993,0.062160879697878965,0.062284308984431755
Recall@8,0.08872839506172839,0.08974691358024692,0.08928395061728395,0.08910802469135802,0.08879012345679013,0.08873765432098765,0.08893827160493827,0.08959259259259258,0.08974691358024692,0.08907716049382716
MAP@8,0.045659158828140305,0.04321374926513815,0.043302726337448555,0.044965726043503816,0.04425070791691162,0.043745898246129726,0.04374182098765432,0.045471445718204974,0.0455156550068587,0.04450788384283754
