,bpr,bpr,bpr,bpr,bpr,bpr,bpr,bpr,bpr,bpr
DCG@3,0.0954063022286701,0.09520299967844494,0.09527871650652034,0.09455960608405561,0.09724738375371424,0.0940668136373845,0.09499883626280337,0.09638976322785442,0.09363045416587248,0.09317528435251166
Recall@3,0.1018174603174603,0.10183465608465608,0.10208465608465607,0.10135111699000589,0.10433289241622574,0.10036243386243388,0.10133774250440916,0.10287610229276896,0.10032980599647266,0.09998691945914166
MAP@3,0.07992445620223398,0.0796330099941211,0.07940461493239272,0.07886757789535567,0.08144863315696649,0.07874772192827748,0.07964021164021164,0.08085398295120516,0.07849595825984715,0.07833911424652165
DCG@5,0.10828911983714341,0.10758532199078365,0.10803456841031979,0.10759875915900219,0.10944393607675916,0.10812446950912526,0.10713596166693296,0.10815672612972485,0.10630066852985803,0.10694503858992419
Recall@5,0.12922912992357435,0.12816431510875956,0.12906937095825982,0.12883891828336275,0.13046061140505585,0.13014756025867136,0.1270950911228689,0.12811493239271016,0.12724661963550854,0.12901484420928863
MAP@5,0.088323449441505,0.08761452821869488,0.08765939153439153,0.08713650793650793,0.08946367577895356,0.08766629188712523,0.08752395649617871,0.08848425925925926,0.08678554526748972,0.08734744023123653
DCG@8,0.1184744428311277,0.1177006469004394,0.11820173470697928,0.11752362629001438,0.11853289742125808,0.11808146676169742,0.11797034394129603,0.11841905919827081,0.11631562541503804,0.11671937187641859
Recall@8,0.157532480893592,0.15622560258671372,0.15736316872427986,0.1562935038212816,0.15580893592004702,0.157548353909465,0.15706069958847735,0.1566224279835391,0.15507921810699588,0.15602674897119342
MAP@8,0.09466107471795301,0.09411545816886425,0.093995289010666,0.0934918801265362,0.0951984755116038,0.09408041628173903,0.09435766863329693,0.09499991006690742,0.0929466191106072,0.09342037351977828
