,dubpr,dubpr,dubpr,dubpr,dubpr,dubpr,dubpr,dubpr,dubpr,dubpr
DCG@3,0.08617102761817166,0.08227312957767807,0.08880056865966188,0.08695396892256342,0.08377310677266166,0.08301073088049368,0.08317827312227212,0.0867283550659596,0.0831372762117783,0.0829238757973073
Recall@3,0.09409215167548501,0.08933965314520868,0.09576940035273367,0.09378659611992944,0.09158259847148736,0.09037125220458554,0.09038403880070546,0.09331672545561433,0.0902063492063492,0.09019326866549089
MAP@3,0.06858193709582598,0.06689726631393297,0.07195340975896532,0.07040079365079364,0.06707368214775622,0.06599882422104643,0.06640821575543798,0.07050467862041937,0.06786845972957085,0.06557221242406427
DCG@5,0.09908402239812997,0.0968160142716895,0.10239543479908758,0.09849280272896412,0.09744083542445302,0.09725696198418379,0.09770974350355817,0.10018066834011073,0.0973569326367885,0.09709188788444846
Recall@5,0.1218528806584362,0.11997075249853026,0.12487889476778365,0.11822369194591416,0.12083891828336271,0.12080658436213991,0.12112624926513817,0.12233539094650206,0.12049353321575541,0.12059950029394473
MAP@5,0.07690291740152852,0.07584604644326867,0.08044579659024104,0.07818740446796002,0.07566637762100725,0.0747676440329218,0.0755533583186361,0.0791547815010778,0.077019708994709,0.0749742332941407
DCG@8,0.11119807931258234,0.1079101726481925,0.11337562077236472,0.11152952690348238,0.10923893334576984,0.10874833228359193,0.10867973131695928,0.11068432768941067,0.10875005435572355,0.10872015401841766
Recall@8,0.15564491475602588,0.15091651969429748,0.1551222810111699,0.15454306290417402,0.15382701352145797,0.1526500587889477,0.15170664315108762,0.1515598177542622,0.15213947677836565,0.1527004703115814
MAP@8,0.084143382569077,0.08258540494387055,0.08722995716805242,0.08579123257327623,0.08272315182245737,0.08183266093474427,0.08227129734609893,0.08540308694465441,0.08382660304862685,0.08189908667170571
