,wmf,wmf,wmf,wmf,wmf,wmf,wmf,wmf,wmf,wmf
DCG@3,0.08979574004616962,0.09259565448632213,0.09319120066429776,0.09197843905410612,0.09128736215534818,0.09429605766538132,0.0921082808807224,0.09150047340987451,0.09095637185212374,0.08887874856314021
Recall@3,0.0978047956771361,0.10039870163983639,0.09979455139029607,0.09993902210214267,0.09915100003752486,0.10115388945176178,0.09895399452137041,0.09806746969867537,0.09737795039213479,0.09652425982213216
MAP@3,0.07199160068545411,0.0738467359625752,0.07605100879332556,0.07335422217218907,0.07250053160218645,0.07675803970130211,0.07734358387431674,0.07532974970918233,0.07309154815064979,0.07182742942199206
DCG@5,0.10283929205828048,0.10489002258076142,0.10622663328241506,0.10634241432298687,0.10444594579198599,0.10755228677782402,0.10659343917191419,0.10540365597106746,0.10586714849972681,0.10356111015500277
Recall@5,0.12546155578070473,0.12664358887763144,0.12764175015948065,0.1307938384179519,0.12746444519494166,0.12921779428871627,0.12959867161994823,0.12724773912717174,0.1293491312994859,0.12726743967878718
MAP@5,0.08010869701177029,0.08182592842758327,0.08441173527461944,0.08248819530438915,0.08043563235643614,0.08507870839431123,0.08628153651794312,0.08397055236594243,0.08249312044229302,0.08098208813338836
DCG@8,0.1138199927434928,0.11547659608363908,0.11682033793097472,0.11501043605064339,0.11472756235971808,0.1167285933193197,0.11625368769369485,0.11591419052515246,0.11656596331415646,0.1141606197046568
Recall@8,0.15566625389320424,0.15605088371045817,0.15724229802243986,0.15490168486622388,0.15634639198468983,0.15458272355435473,0.1565105632481519,0.1564448947427671,0.15910446921085217,0.15648711021051445
MAP@8,0.08665887914135972,0.08809623764136598,0.09067758841125102,0.08793573286945458,0.08655388770953615,0.09072168793968863,0.09206726688574038,0.09036721202796853,0.08886222278509513,0.08725356999905294
