,wmf,wmf,wmf,wmf,wmf,wmf,wmf,wmf,wmf,wmf
DCG@3,0.04269014373188757,0.041896594097143365,0.043900380381590005,0.04299631127940743,0.043598001990375314,0.042321814292017715,0.042698659190088646,0.044773623478889336,0.046031152111418006,0.04387014669150334
Recall@3,0.047056878306878304,0.047010582010582,0.04898589065255732,0.04756922398589065,0.04900132275132275,0.04755996472663138,0.04721119929453262,0.049149470899470894,0.0504673721340388,0.0494591416813639
MAP@3,0.03358259847148736,0.031694223985890654,0.034513154027042914,0.03343290711346266,0.03359545855379188,0.033034244562022336,0.03327395649617872,0.03497611699000588,0.035408215755437976,0.03367810601606898
DCG@5,0.0538133577086238,0.05307347897788873,0.054079955972620615,0.0537278196839758,0.05402283496629896,0.051521784578864936,0.054143215218638775,0.0562600747344176,0.056503139817956856,0.05416412862761831
Recall@5,0.07089623750734862,0.07095899470899471,0.07058450911228689,0.07054129923574368,0.07114109347442682,0.06748265726043504,0.07141166960611406,0.073695620223398,0.07306290417401529,0.07132936507936508
MAP@5,0.040475970017636684,0.03864484861845972,0.040978130511463845,0.040150970017636685,0.03994572310405643,0.038862492651381544,0.040385229276895945,0.04205405643738977,0.04184279100529101,0.0401214775622183
DCG@8,0.060568275650283526,0.05996674825073137,0.06074364910566529,0.06061291746825827,0.06046121494530955,0.05942524149140193,0.06059617318746087,0.06189205877190679,0.062306185964709306,0.06079832954544515
Recall@8,0.08937654320987654,0.08963888888888888,0.08887242798353909,0.08941666666666667,0.08872839506172839,0.08883024691358024,0.08890123456790122,0.0890267489711934,0.0889537037037037,0.0894320987654321
MAP@8,0.044478909465020575,0.042636642661179704,0.044987757201646085,0.04412818930041152,0.04386388398980992,0.043401734273956494,0.04418986625514403,0.04557297912992358,0.045330702527924746,0.0441178644914756
