,wmf,wmf,wmf,wmf,wmf,wmf,wmf,wmf,wmf,wmf
DCG@3,0.08338184614446188,0.0839866008389391,0.0878410430309203,0.0944754933698503,0.08686103081880642,0.0893009524059906,0.09076674929698571,0.08786802061758937,0.09130692567016109,0.08568532160965288
Recall@3,0.09032796727832187,0.08999962475139779,0.09399602236481669,0.10191845847874219,0.09409452512289392,0.09486941348643475,0.09790329843521332,0.09482625989718188,0.09885549176329318,0.09269203347217532
MAP@3,0.06780914230677824,0.06906778865998724,0.07342536305302262,0.07712312532052484,0.07227616420878832,0.07357092823995898,0.07699335184559772,0.07321037687467948,0.0757675397450811,0.07132240734486597
DCG@5,0.09703641651324553,0.09864210557175854,0.10086956798500189,0.10705865101308645,0.10082637877338445,0.10208777283169859,0.10310586422857333,0.10179584282033446,0.10402952911791863,0.10094449520559147
Recall@5,0.11913392622612479,0.12119310293069158,0.12196142444369396,0.12911929153063903,0.12387894480093062,0.12234230177492586,0.12439115914293218,0.12399714811062328,0.1262955457990919,0.12558632594093588
MAP@5,0.07628976071647466,0.07818281173777626,0.0816990787646816,0.08511259021601811,0.08115994033547225,0.08169262136165209,0.08468219570465432,0.08193532903048269,0.0835602336547963,0.08042429672157805
DCG@8,0.10963484083564344,0.11025909510597999,0.11254766570269356,0.11706712462777735,0.11159131698307821,0.11317973103027307,0.11438492738540279,0.1132093100814369,0.11477496356089732,0.11195448734575547
Recall@8,0.1540245412585838,0.15336879432624115,0.15436320312206836,0.15700307703853802,0.15391665728545162,0.15333502195204324,0.1554598671619948,0.1557225411835341,0.15601804945776576,0.15610717100078803
MAP@8,0.08378331336474701,0.08488323849371637,0.08844753399126921,0.09113123716783797,0.0876932139417364,0.08797639373585,0.09172434438708502,0.08872893135452237,0.09031374245258912,0.08717624198352837
