,relmf,relmf,relmf,relmf,relmf,relmf,relmf,relmf,relmf,relmf
DCG@3,0.0863216644457717,0.08775615364000579,0.09278222426508949,0.0936718018641552,0.08678371157582347,0.09048064898412216,0.08969926228844409,0.09336311637094781,0.08692243154760952,0.0920125239687604
Recall@3,0.09268265225712033,0.09464895493264287,0.09865848624713873,0.10075987841945287,0.09278115501519756,0.09718094487598034,0.09655709407482456,0.09952155803219633,0.09363484558520019,0.09870070171488611
MAP@3,0.0718985703028256,0.07161025429346941,0.07561431323251654,0.07656103418514765,0.0718164846710946,0.0758769872540558,0.07463475802719302,0.0774459954720002,0.07392334921885749,0.0750139154689982
DCG@5,0.1004933248060255,0.10039098187467119,0.10479849236325758,0.10669881807921008,0.10064541016034279,0.10184950629166643,0.10327597814881717,0.1059510789210552,0.10147862652106548,0.10370445893744425
Recall@5,0.12315283875567563,0.12211246200607903,0.12421385417839317,0.1285611092348681,0.12271661225561933,0.12116964989305413,0.12551690494952908,0.1259672032721678,0.12485459116664792,0.12343896581485235
MAP@5,0.08077268377800292,0.07968902835628604,0.08340165984965038,0.08468141393673309,0.0799574561897257,0.08350438415450236,0.083454038300374,0.08532218219570466,0.08308176041627578,0.08259557894605177
DCG@8,0.11201590245953097,0.11208506535209584,0.11663384189277422,0.11737497282533225,0.11197562756380021,0.11442993779289898,0.11438660798697234,0.11642264813482112,0.11302187147367959,0.11547321735257528
Recall@8,0.15514090585012572,0.15472437990168486,0.15680607152238357,0.15804439190964015,0.15404799429622124,0.1564739765094375,0.15683890577507598,0.15512214342001576,0.15667473451161396,0.15618222072122778
MAP@8,0.08740719633006867,0.08663887816750025,0.09067730027393149,0.09140541099549881,0.08674480437039539,0.09060052508000836,0.09013637829705036,0.09169614266773166,0.08957340488073348,0.08948787947014898
