,dubpr,dubpr,dubpr,dubpr,dubpr,dubpr,dubpr,dubpr,dubpr,dubpr
DCG@3,0.05138991369206136,0.05123606609240951,0.056130604887321904,0.046811203193707934,0.05574194570534047,0.05310724919483423,0.051178559474618926,0.05040595774069894,0.04866176367079959,0.050899271593775115
Recall@3,0.05671601185785583,0.0577667079440129,0.06063266914330745,0.05426282412098015,0.0609347442680776,0.0589215355172802,0.057195391947164984,0.05574036549213854,0.05513527712109272,0.05721040189125295
MAP@3,0.03963672808235456,0.038915468998211314,0.04202971968929416,0.0356820768759303,0.04285167048169412,0.040626289917070055,0.03804645577695223,0.0380372309154815,0.037799886174590666,0.038702828123631905
DCG@5,0.06605202093566274,0.06539345397260078,0.06920324980709279,0.0601254735280459,0.06809923993396581,0.06622016421898748,0.06557072621359374,0.06544017995983448,0.06435977268555802,0.06457025024298951
Recall@5,0.08824721377912867,0.0884113850425907,0.08864403917595406,0.08288491125370558,0.08740290442418101,0.08700889339187211,0.08825096626515067,0.08788885136402866,0.0889554955157792,0.08659142932192576
MAP@5,0.0481035091998449,0.047091666979373836,0.049468272730684076,0.043464404543009746,0.05026386230877957,0.04828638035198319,0.04639681601561034,0.046689009593855926,0.04662456064642826,0.04667249865535917
DCG@8,0.0821758648832824,0.08224068753208473,0.08459084420348724,0.07520901336882548,0.08423652261281099,0.08316522535456634,0.08124362466463628,0.0821926796293584,0.08097423501733941,0.08070907869077351
Recall@8,0.13381271342264248,0.1350435288378551,0.13151056324815188,0.12501876243010995,0.13210157979661524,0.13396937971406056,0.13211096101167022,0.13465233217006267,0.135611092348681,0.13169724942774588
MAP@8,0.05682687771720193,0.05631186017879702,0.0577405332371982,0.05149531095600835,0.05917861878137123,0.05767510037900109,0.05507658980324465,0.05574348474614433,0.05561066460994695,0.05566043977349279
